step,step_time_s,tokens_this_step,peak_mem_gb,loss
86,0.293203,32768,2.8816,
87,0.288497,32768,2.8816,
88,0.305728,32768,2.8816,
89,0.286611,32768,2.8816,
90,0.293160,32768,2.8816,
91,0.289188,32768,2.8816,
92,0.295676,32768,2.8816,
93,0.288307,32768,2.8816,
94,0.292344,32768,2.8816,
95,0.293305,32768,2.8816,
96,0.292262,32768,2.8816,
97,0.294129,32768,2.8816,
98,0.287633,32768,2.8816,
99,0.304053,32768,2.8816,
100,0.286791,32768,2.8816,
101,0.288445,32768,2.8816,
102,0.288238,32768,2.8816,
103,0.288399,32768,2.8816,
104,0.288402,32768,2.8816,
105,0.287044,32768,2.8816,
106,0.303873,32768,2.8816,
107,0.292827,32768,2.8816,
108,0.292439,32768,2.8816,
109,0.287903,32768,2.8816,
110,0.293568,32768,2.8816,
111,0.292628,32768,2.8816,
112,0.289516,32768,2.8816,
113,0.289536,32768,2.8816,
114,0.300121,32768,2.8816,
115,0.291362,32768,2.8816,
116,0.289949,32768,2.8816,
117,0.290347,32768,2.8816,
118,0.296099,32768,2.8816,
119,0.289437,32768,2.8816,
120,0.289480,32768,2.8816,
121,0.296744,32768,2.8816,
122,0.292406,32768,2.8816,
123,0.292940,32768,2.8816,
124,0.291300,32768,2.8816,
125,0.288654,32768,2.8816,
126,0.288782,32768,2.8816,
127,0.289103,32768,2.8816,
128,0.288630,32768,2.8816,
129,0.289243,32768,2.8816,
130,0.290398,32768,2.8816,
131,0.287542,32768,2.8816,
132,0.294978,32768,2.8816,
133,0.286939,32768,2.8816,
134,0.303472,32768,2.8816,
135,0.291590,32768,2.8816,
136,0.288339,32768,2.8816,
137,0.291869,32768,2.8816,
138,0.288877,32768,2.8816,
139,0.288272,32768,2.8816,
140,0.298632,32768,2.8816,
141,0.288696,32768,2.8816,
142,0.288779,32768,2.8816,
143,0.299405,32768,2.8816,
144,0.286551,32768,2.8816,
145,0.289395,32768,2.8816,
146,0.288921,32768,2.8816,
147,0.292180,32768,2.8816,
148,0.287199,32768,2.8816,
149,0.293543,32768,2.8816,
150,0.286035,32768,2.8816,
151,0.288418,32768,2.8816,
152,0.294340,32768,2.8816,
153,0.288728,32768,2.8816,
154,0.291271,32768,2.8816,
155,0.308080,32768,2.8816,
156,0.291214,32768,2.8816,
157,0.291040,32768,2.8816,
158,0.291459,32768,2.8816,
159,0.292996,32768,2.8816,
160,0.290265,32768,2.8816,
161,0.293741,32768,2.8816,
162,0.313322,32768,2.8816,
163,0.289692,32768,2.8816,
164,0.293969,32768,2.8816,
165,0.293869,32768,2.8816,
166,0.292317,32768,2.8816,
167,0.291491,32768,2.8816,
168,0.286901,32768,2.8816,
169,0.292042,32768,2.8816,
170,0.291367,32768,2.8816,
171,0.287994,32768,2.8816,
172,0.289765,32768,2.8816,
173,0.288607,32768,2.8816,
174,0.289291,32768,2.8816,
175,0.306792,32768,2.8816,
176,0.296757,32768,2.8816,
177,0.288555,32768,2.8816,
178,0.289938,32768,2.8816,
179,0.289435,32768,2.8816,
180,0.290803,32768,2.8816,
181,0.290225,32768,2.8816,
182,0.298874,32768,2.8816,
183,0.288997,32768,2.8816,
184,0.298003,32768,2.8816,
185,0.302142,32768,2.8816,
186,0.289284,32768,2.8816,
187,0.289254,32768,2.8816,
188,0.288669,32768,2.8816,
189,0.290431,32768,2.8816,
190,0.292146,32768,2.8816,
191,0.303387,32768,2.8816,
192,0.289103,32768,2.8816,
193,0.288139,32768,2.8816,
194,0.295033,32768,2.8816,
195,0.289362,32768,2.8816,
196,0.296946,32768,2.8816,
197,0.283039,32768,2.8816,
198,0.315565,32768,2.8816,
199,0.288364,32768,2.8816,
200,0.286525,32768,2.8816,
201,0.300419,32768,2.8816,
202,0.289028,32768,2.8816,
203,0.303636,32768,2.8816,
204,0.287094,32768,2.8816,
205,0.288497,32768,2.8816,
206,0.288130,32768,2.8816,
207,0.288654,32768,2.8816,
208,0.289353,32768,2.8816,
209,0.287685,32768,2.8816,
210,0.305553,32768,2.8816,
211,0.303480,32768,2.8816,
212,0.292187,32768,2.8816,
213,0.285794,32768,2.8816,
214,0.289348,32768,2.8816,
215,0.291429,32768,2.8816,
216,0.289279,32768,2.8816,
217,0.300342,32768,2.8816,
218,0.290811,32768,2.8816,
219,0.293353,32768,2.8816,
220,0.288278,32768,2.8816,
221,0.289250,32768,2.8816,
222,0.290760,32768,2.8816,
223,0.291946,32768,2.8816,
224,0.286732,32768,2.8816,
225,0.289279,32768,2.8816,
226,0.289770,32768,2.8816,
227,0.293234,32768,2.8816,
228,0.293270,32768,2.8816,
229,0.294453,32768,2.8816,
230,0.290954,32768,2.8816,
231,0.291598,32768,2.8816,
232,0.290053,32768,2.8816,
233,0.310286,32768,2.8816,
234,0.289538,32768,2.8816,
235,0.289614,32768,2.8816,
236,0.290522,32768,2.8816,
237,0.288035,32768,2.8816,
238,0.289723,32768,2.8816,
239,0.287108,32768,2.8816,
240,0.289093,32768,2.8816,
241,0.291951,32768,2.8816,
242,0.289730,32768,2.8816,
243,0.288750,32768,2.8816,
244,0.295937,32768,2.8816,
245,0.287167,32768,2.8816,
246,0.288572,32768,2.8816,
247,0.293947,32768,2.8816,
248,0.290375,32768,2.8816,
249,0.301541,32768,2.8816,
250,0.286434,32768,2.8816,
251,0.290812,32768,2.8816,
252,0.289561,32768,2.8816,
253,0.288204,32768,2.8816,
254,0.291728,32768,2.8816,
255,0.292899,32768,2.8816,
256,0.287611,32768,2.8816,
257,0.289939,32768,2.8816,
258,0.290114,32768,2.8816,
259,0.289736,32768,2.8816,
260,0.291206,32768,2.8816,
261,0.288528,32768,2.8816,
262,0.291642,32768,2.8816,
263,0.303794,32768,2.8816,
264,0.290966,32768,2.8816,
265,0.288477,32768,2.8816,
266,0.306096,32768,2.8816,
267,0.289699,32768,2.8816,
268,0.291261,32768,2.8816,
269,0.289570,32768,2.8816,
270,0.295011,32768,2.8816,
271,0.290558,32768,2.8816,
272,0.290114,32768,2.8816,
273,0.292591,32768,2.8816,
274,0.287138,32768,2.8816,
275,0.289504,32768,2.8816,
276,0.288612,32768,2.8816,
277,0.305025,32768,2.8816,
278,0.293324,32768,2.8816,
279,0.290211,32768,2.8816,
280,0.292500,32768,2.8816,
281,0.288269,32768,2.8816,
282,0.290785,32768,2.8816,
283,0.293881,32768,2.8816,
284,0.289789,32768,2.8816,
285,0.289684,32768,2.8816,
286,0.289332,32768,2.8816,
287,0.310108,32768,2.8816,
288,0.288524,32768,2.8816,
289,0.289990,32768,2.8816,
290,0.292544,32768,2.8816,
291,0.291939,32768,2.8816,
292,0.290730,32768,2.8816,
293,0.288551,32768,2.8816,
294,0.305141,32768,2.8816,
295,0.304925,32768,2.8816,
296,0.287033,32768,2.8816,
297,0.290148,32768,2.8816,
298,0.289885,32768,2.8816,
299,0.290401,32768,2.8816,
300,0.285767,32768,2.8816,
301,0.288841,32768,2.8816,
302,0.289112,32768,2.8816,
303,0.289880,32768,2.8816,
304,0.288399,32768,2.8816,
305,0.293950,32768,2.8816,
306,0.289872,32768,2.8816,
307,0.291179,32768,2.8816,
308,0.290829,32768,2.8816,
309,0.291225,32768,2.8816,
310,0.290066,32768,2.8816,
311,0.292540,32768,2.8816,
312,0.315592,32768,2.8816,
313,0.289094,32768,2.8816,
314,0.287430,32768,2.8816,
315,0.288125,32768,2.8816,
316,0.293932,32768,2.8816,
317,0.311121,32768,2.8816,
318,0.290557,32768,2.8816,
319,0.291242,32768,2.8816,
320,0.290873,32768,2.8816,
321,0.289029,32768,2.8816,
322,0.290339,32768,2.8816,
323,0.289829,32768,2.8816,
324,0.304128,32768,2.8816,
325,0.291013,32768,2.8816,
326,0.297806,32768,2.8816,
327,0.303701,32768,2.8816,
328,0.292023,32768,2.8816,
329,0.293792,32768,2.8816,
330,0.289694,32768,2.8816,
331,0.292022,32768,2.8816,
332,0.287012,32768,2.8816,
333,0.293378,32768,2.8816,
334,0.289739,32768,2.8816,
335,0.296157,32768,2.8816,
336,0.289478,32768,2.8816,
337,0.294000,32768,2.8816,
338,0.294126,32768,2.8816,
339,0.287767,32768,2.8816,
340,0.290214,32768,2.8816,
341,0.289311,32768,2.8816,
342,0.292675,32768,2.8816,
343,0.290076,32768,2.8816,
344,0.290411,32768,2.8816,
345,0.296055,32768,2.8816,
346,0.289053,32768,2.8816,
347,0.301312,32768,2.8816,
348,0.290214,32768,2.8816,
349,0.288935,32768,2.8816,
350,0.294878,32768,2.8816,
351,0.295072,32768,2.8816,
352,0.289791,32768,2.8816,
353,0.293109,32768,2.8816,
354,0.296521,32768,2.8816,
355,0.289902,32768,2.8816,
356,0.288898,32768,2.8816,
357,0.290151,32768,2.8816,
358,0.294482,32768,2.8816,
359,0.293578,32768,2.8816,
360,0.293498,32768,2.8816,
361,0.295315,32768,2.8816,
362,0.288866,32768,2.8816,
363,0.302865,32768,2.8816,
364,0.292665,32768,2.8816,
365,0.289140,32768,2.8816,
366,0.289659,32768,2.8816,
367,0.293455,32768,2.8816,
368,0.292812,32768,2.8816,
369,0.301426,32768,2.8816,
370,0.285698,32768,2.8816,
371,0.288734,32768,2.8816,
372,0.296198,32768,2.8816,
373,0.288523,32768,2.8816,
374,0.302297,32768,2.8816,
375,0.294245,32768,2.8816,
376,0.290317,32768,2.8816,
377,0.298364,32768,2.8816,
378,0.291706,32768,2.8816,
379,0.289130,32768,2.8816,
380,0.290457,32768,2.8816,
381,0.297487,32768,2.8816,
382,0.284078,32768,2.8816,
383,0.288401,32768,2.8816,
384,0.293107,32768,2.8816,
385,0.290394,32768,2.8816,
386,0.291358,32768,2.8816,
387,0.305071,32768,2.8816,
388,0.295219,32768,2.8816,
389,0.290560,32768,2.8816,
390,0.291265,32768,2.8816,
391,0.293235,32768,2.8816,
392,0.291983,32768,2.8816,
393,0.300083,32768,2.8816,
394,0.292331,32768,2.8816,
395,0.294547,32768,2.8816,
396,0.291119,32768,2.8816,
397,0.290743,32768,2.8816,
398,0.292368,32768,2.8816,
399,0.289098,32768,2.8816,
400,0.285488,32768,2.8816,
401,0.292296,32768,2.8816,
402,0.288794,32768,2.8816,
403,0.289943,32768,2.8816,
404,0.294298,32768,2.8816,
405,0.301868,32768,2.8816,
406,0.283869,32768,2.8816,
407,0.291800,32768,2.8816,
408,0.292068,32768,2.8816,
409,0.294204,32768,2.8816,
410,0.289420,32768,2.8816,
411,0.295910,32768,2.8816,
412,0.295355,32768,2.8816,
413,0.290743,32768,2.8816,
414,0.290777,32768,2.8816,
415,0.290735,32768,2.8816,
416,0.291567,32768,2.8816,
417,0.290560,32768,2.8816,
418,0.293809,32768,2.8816,
419,0.290120,32768,2.8816,
420,0.293937,32768,2.8816,
421,0.290501,32768,2.8816,
422,0.289770,32768,2.8816,
423,0.291057,32768,2.8816,
424,0.289057,32768,2.8816,
425,0.290298,32768,2.8816,
426,0.293637,32768,2.8816,
427,0.321020,32768,2.8816,
428,0.286956,32768,2.8816,
429,0.290440,32768,2.8816,
430,0.288774,32768,2.8816,
431,0.290519,32768,2.8816,
432,0.313082,32768,2.8816,
433,0.291185,32768,2.8816,
434,0.286159,32768,2.8816,
435,0.290519,32768,2.8816,
436,0.290787,32768,2.8816,
437,0.292461,32768,2.8816,
438,0.292328,32768,2.8816,
439,0.292150,32768,2.8816,
440,0.292309,32768,2.8816,
441,0.306107,32768,2.8816,
442,0.286280,32768,2.8816,
443,0.293061,32768,2.8816,
444,0.290779,32768,2.8816,
445,0.290111,32768,2.8816,
446,0.291900,32768,2.8816,
447,0.291376,32768,2.8816,
448,0.288004,32768,2.8816,
449,0.290460,32768,2.8816,
450,0.288397,32768,2.8816,
451,0.290727,32768,2.8816,
452,0.293767,32768,2.8816,
453,0.288339,32768,2.8816,
454,0.291482,32768,2.8816,
455,0.289084,32768,2.8816,
456,0.291530,32768,2.8816,
457,0.288336,32768,2.8816,
458,0.290361,32768,2.8816,
459,0.292209,32768,2.8816,
460,0.289162,32768,2.8816,
461,0.290864,32768,2.8816,
462,0.298060,32768,2.8816,
463,0.288366,32768,2.8816,
464,0.291624,32768,2.8816,
465,0.292062,32768,2.8816,
466,0.289267,32768,2.8816,
467,0.293777,32768,2.8816,
468,0.288881,32768,2.8816,
469,0.289914,32768,2.8816,
470,0.290391,32768,2.8816,
471,0.290634,32768,2.8816,
472,0.290691,32768,2.8816,
473,0.288260,32768,2.8816,
474,0.293272,32768,2.8816,
475,0.288415,32768,2.8816,
476,0.292085,32768,2.8816,
477,0.291925,32768,2.8816,
478,0.290668,32768,2.8816,
479,0.290533,32768,2.8816,
480,0.288932,32768,2.8816,
481,0.301577,32768,2.8816,
482,0.288969,32768,2.8816,
483,0.289829,32768,2.8816,
484,0.298416,32768,2.8816,
485,0.296737,32768,2.8816,
486,0.291173,32768,2.8816,
487,0.302215,32768,2.8816,
488,0.287711,32768,2.8816,
489,0.287820,32768,2.8816,
490,0.293217,32768,2.8816,
491,0.291336,32768,2.8816,
492,0.292175,32768,2.8816,
493,0.295863,32768,2.8816,
494,0.298880,32768,2.8816,
495,0.290189,32768,2.8816,
496,0.295231,32768,2.8816,
497,0.289218,32768,2.8816,
498,0.292423,32768,2.8816,
499,0.295064,32768,2.8816,
500,0.291198,32768,2.8816,
501,0.289238,32768,2.8816,
502,0.289387,32768,2.8816,
503,0.290252,32768,2.8816,
504,0.291831,32768,2.8816,
505,0.290406,32768,2.8816,
506,0.290432,32768,2.8816,
507,0.291041,32768,2.8816,
508,0.307849,32768,2.8816,
509,0.289590,32768,2.8816,
510,0.291528,32768,2.8816,
511,0.292743,32768,2.8816,
512,0.291477,32768,2.8816,
513,0.290988,32768,2.8816,
514,0.290532,32768,2.8816,
515,0.290229,32768,2.8816,
516,0.299701,32768,2.8816,
517,0.290785,32768,2.8816,
518,0.293181,32768,2.8816,
519,0.291354,32768,2.8816,
520,0.291810,32768,2.8816,
521,0.296780,32768,2.8816,
522,0.301166,32768,2.8816,
523,0.292245,32768,2.8816,
524,0.288767,32768,2.8816,
525,0.291061,32768,2.8816,
526,0.297245,32768,2.8816,
527,0.289020,32768,2.8816,
528,0.293247,32768,2.8816,
529,0.292272,32768,2.8816,
530,0.288872,32768,2.8816,
531,0.290270,32768,2.8816,
532,0.290345,32768,2.8816,
533,0.289451,32768,2.8816,
534,0.291223,32768,2.8816,
535,0.290547,32768,2.8816,
536,0.288039,32768,2.8816,
537,0.293017,32768,2.8816,
538,0.289366,32768,2.8816,
539,0.305351,32768,2.8816,
540,0.295260,32768,2.8816,
541,0.314661,32768,2.8816,
542,0.302850,32768,2.8816,
543,0.288232,32768,2.8816,
544,0.293011,32768,2.8816,
545,0.290173,32768,2.8816,
546,0.294685,32768,2.8816,
547,0.303455,32768,2.8816,
548,0.303185,32768,2.8816,
549,0.288784,32768,2.8816,
550,0.289456,32768,2.8816,
