step,step_time_s,tokens_this_step,peak_mem_gb,loss
195,2.320191,32768,3.8015,
196,2.322971,32768,3.8015,
197,2.322251,32768,3.8015,
198,2.325865,32768,3.8015,
199,2.314278,32768,3.8015,
200,2.320366,32768,3.8015,
201,2.323109,32768,3.8015,
202,2.318549,32768,3.8015,
203,2.323397,32768,3.8015,
204,2.319348,32768,3.8015,
205,2.328329,32768,3.8015,
206,2.314636,32768,3.8015,
207,2.324245,32768,3.8015,
208,2.319378,32768,3.8015,
209,2.322562,32768,3.8015,
210,2.340313,32768,3.8015,
211,2.299205,32768,3.8015,
212,2.341796,32768,3.8015,
213,2.299917,32768,3.8015,
214,2.321522,32768,3.8015,
215,2.320136,32768,3.8015,
216,2.322819,32768,3.8015,
217,2.319441,32768,3.8015,
218,2.321252,32768,3.8015,
219,2.321240,32768,3.8015,
220,2.320325,32768,3.8015,
221,2.320398,32768,3.8015,
222,2.327438,32768,3.8015,
223,2.316459,32768,3.8015,
224,2.318406,32768,3.8015,
225,2.321677,32768,3.8015,
226,2.325574,32768,3.8015,
227,2.320078,32768,3.8015,
228,2.333345,32768,3.8015,
229,2.315595,32768,3.8015,
230,2.322039,32768,3.8015,
231,2.317810,32768,3.8015,
232,2.325550,32768,3.8015,
233,2.323709,32768,3.8015,
234,2.319552,32768,3.8015,
235,2.329969,32768,3.8015,
236,2.320037,32768,3.8015,
237,2.319139,32768,3.8015,
238,2.321816,32768,3.8015,
239,2.320987,32768,3.8015,
240,2.321547,32768,3.8015,
241,2.322206,32768,3.8015,
242,2.319916,32768,3.8015,
243,2.319936,32768,3.8015,
244,2.320265,32768,3.8015,
245,2.318899,32768,3.8015,
246,2.321001,32768,3.8015,
247,2.321663,32768,3.8015,
248,2.326556,32768,3.8015,
249,2.326638,32768,3.8015,
250,2.319680,32768,3.8015,
251,2.330484,32768,3.8015,
252,2.312427,32768,3.8015,
253,2.321083,32768,3.8015,
254,2.322050,32768,3.8015,
255,2.319964,32768,3.8015,
256,2.321021,32768,3.8015,
257,2.322103,32768,3.8015,
258,2.324341,32768,3.8015,
259,2.323503,32768,3.8015,
260,2.324160,32768,3.8015,
261,2.320643,32768,3.8015,
262,2.335660,32768,3.8015,
263,2.313664,32768,3.8015,
264,2.323157,32768,3.8015,
265,2.323895,32768,3.8015,
266,2.321675,32768,3.8015,
267,2.330261,32768,3.8015,
268,2.318839,32768,3.8015,
269,2.322493,32768,3.8015,
270,2.318541,32768,3.8015,
271,2.322473,32768,3.8015,
272,2.318555,32768,3.8015,
273,2.320860,32768,3.8015,
274,2.320226,32768,3.8015,
275,2.319932,32768,3.8015,
276,2.323534,32768,3.8015,
277,2.320185,32768,3.8015,
278,2.319289,32768,3.8015,
279,2.318452,32768,3.8015,
280,2.321135,32768,3.8015,
281,2.319625,32768,3.8015,
282,2.324586,32768,3.8015,
283,2.322372,32768,3.8015,
284,2.322867,32768,3.8015,
285,2.320401,32768,3.8015,
286,2.320239,32768,3.8015,
287,2.318365,32768,3.8015,
288,2.323901,32768,3.8015,
289,2.319040,32768,3.8015,
290,2.326766,32768,3.8015,
291,2.315476,32768,3.8015,
292,2.321333,32768,3.8015,
293,2.320550,32768,3.8015,
294,2.326053,32768,3.8015,
295,2.322975,32768,3.8015,
296,2.318609,32768,3.8015,
297,2.322521,32768,3.8015,
298,2.325493,32768,3.8015,
299,2.319217,32768,3.8015,
300,2.321867,32768,3.8015,
301,2.321662,32768,3.8015,
302,2.321474,32768,3.8015,
303,2.322382,32768,3.8015,
304,2.320226,32768,3.8015,
305,2.322101,32768,3.8015,
306,2.322586,32768,3.8015,
307,2.323655,32768,3.8015,
308,2.318057,32768,3.8015,
309,2.320435,32768,3.8015,
310,2.320858,32768,3.8015,
311,2.321423,32768,3.8015,
312,2.320404,32768,3.8015,
313,2.321156,32768,3.8015,
314,2.319263,32768,3.8015,
315,2.322785,32768,3.8015,
316,2.320264,32768,3.8015,
317,2.319196,32768,3.8015,
318,2.319089,32768,3.8015,
319,2.322002,32768,3.8015,
320,2.320032,32768,3.8015,
321,2.320017,32768,3.8015,
322,2.356488,32768,3.8015,
323,2.300437,32768,3.8015,
324,2.313634,32768,3.8015,
325,2.335335,32768,3.8015,
326,2.309038,32768,3.8015,
327,2.320260,32768,3.8015,
328,2.318413,32768,3.8015,
329,2.330122,32768,3.8015,
330,2.309773,32768,3.8015,
331,2.321695,32768,3.8015,
332,2.320621,32768,3.8015,
333,2.320564,32768,3.8015,
334,2.320549,32768,3.8015,
335,2.321116,32768,3.8015,
336,2.321768,32768,3.8015,
337,2.318923,32768,3.8015,
338,2.325032,32768,3.8015,
339,2.320760,32768,3.8015,
340,2.320924,32768,3.8015,
341,2.325177,32768,3.8015,
342,2.318855,32768,3.8015,
343,2.319334,32768,3.8015,
344,2.321925,32768,3.8015,
345,2.320249,32768,3.8015,
346,2.320466,32768,3.8015,
347,2.320582,32768,3.8015,
348,2.320532,32768,3.8015,
349,2.321441,32768,3.8015,
350,2.328777,32768,3.8015,
351,2.324149,32768,3.8015,
352,2.316936,32768,3.8015,
353,2.320893,32768,3.8015,
354,2.320695,32768,3.8015,
355,2.318330,32768,3.8015,
356,2.320639,32768,3.8015,
357,2.320144,32768,3.8015,
358,2.331878,32768,3.8015,
359,2.322392,32768,3.8015,
360,2.318683,32768,3.8015,
361,2.323910,32768,3.8015,
362,2.330480,32768,3.8015,
363,2.320865,32768,3.8015,
364,2.323305,32768,3.8015,
365,2.320763,32768,3.8015,
366,2.317845,32768,3.8015,
367,2.321575,32768,3.8015,
368,2.318200,32768,3.8015,
369,2.320911,32768,3.8015,
370,2.326535,32768,3.8015,
371,2.323650,32768,3.8015,
372,2.321547,32768,3.8015,
373,2.320716,32768,3.8015,
374,2.324644,32768,3.8015,
375,2.333406,32768,3.8015,
376,2.320791,32768,3.8015,
377,2.321364,32768,3.8015,
378,2.327914,32768,3.8015,
379,2.315882,32768,3.8015,
380,2.323546,32768,3.8015,
381,2.324563,32768,3.8015,
382,2.318854,32768,3.8015,
383,2.323150,32768,3.8015,
384,2.324709,32768,3.8015,
385,2.315575,32768,3.8015,
386,2.327115,32768,3.8015,
387,2.318416,32768,3.8015,
388,2.321932,32768,3.8015,
389,2.317816,32768,3.8015,
390,2.319725,32768,3.8015,
391,2.318315,32768,3.8015,
392,2.322977,32768,3.8015,
393,2.320206,32768,3.8015,
394,2.318276,32768,3.8015,
395,2.330200,32768,3.8015,
396,2.312396,32768,3.8015,
397,2.320652,32768,3.8015,
398,2.320249,32768,3.8015,
399,2.321692,32768,3.8015,
400,2.324844,32768,3.8015,
401,2.320739,32768,3.8015,
402,2.324900,32768,3.8015,
403,2.315831,32768,3.8015,
404,2.335758,32768,3.8015,
405,2.319966,32768,3.8015,
406,2.329823,32768,3.8015,
407,2.311540,32768,3.8015,
408,2.324893,32768,3.8015,
409,2.318263,32768,3.8015,
410,2.318731,32768,3.8015,
411,2.321565,32768,3.8015,
412,2.326265,32768,3.8015,
413,2.312435,32768,3.8015,
414,2.320373,32768,3.8015,
415,2.319000,32768,3.8015,
416,2.320409,32768,3.8015,
417,2.320480,32768,3.8015,
418,2.325121,32768,3.8015,
419,2.318752,32768,3.8015,
420,2.317718,32768,3.8015,
421,2.324092,32768,3.8015,
422,2.318421,32768,3.8015,
423,2.319377,32768,3.8015,
424,2.324607,32768,3.8015,
425,2.314174,32768,3.8015,
426,2.317155,32768,3.8015,
427,2.319835,32768,3.8015,
428,2.323800,32768,3.8015,
429,2.317395,32768,3.8015,
430,2.320063,32768,3.8015,
431,2.317372,32768,3.8015,
432,2.319932,32768,3.8015,
433,2.317940,32768,3.8015,
434,2.326715,32768,3.8015,
435,2.339514,32768,3.8015,
436,2.298242,32768,3.8015,
437,2.312313,32768,3.8015,
438,2.326692,32768,3.8015,
439,2.313499,32768,3.8015,
440,2.317662,32768,3.8015,
441,2.320633,32768,3.8015,
442,2.321609,32768,3.8015,
443,2.317821,32768,3.8015,
444,2.318488,32768,3.8015,
445,2.321764,32768,3.8015,
446,2.316253,32768,3.8015,
447,2.319197,32768,3.8015,
448,2.320814,32768,3.8015,
449,2.319538,32768,3.8015,
450,2.321286,32768,3.8015,
451,2.324787,32768,3.8015,
452,2.323479,32768,3.8015,
453,2.320666,32768,3.8015,
454,2.323418,32768,3.8015,
455,2.318348,32768,3.8015,
456,2.319994,32768,3.8015,
457,2.318243,32768,3.8015,
458,2.321739,32768,3.8015,
459,2.317754,32768,3.8015,
460,2.320462,32768,3.8015,
461,2.320931,32768,3.8015,
462,2.325564,32768,3.8015,
463,2.320037,32768,3.8015,
464,2.317763,32768,3.8015,
465,2.318397,32768,3.8015,
466,2.321258,32768,3.8015,
467,2.320416,32768,3.8015,
468,2.326543,32768,3.8015,
469,2.312662,32768,3.8015,
470,2.322203,32768,3.8015,
471,2.319176,32768,3.8015,
472,2.317877,32768,3.8015,
473,2.332970,32768,3.8015,
474,2.313537,32768,3.8015,
475,2.327905,32768,3.8015,
476,2.317417,32768,3.8015,
477,2.318315,32768,3.8015,
478,2.319470,32768,3.8015,
479,2.319421,32768,3.8015,
480,2.323503,32768,3.8015,
481,2.316337,32768,3.8015,
482,2.320208,32768,3.8015,
483,2.319328,32768,3.8015,
484,2.322836,32768,3.8015,
485,2.319520,32768,3.8015,
486,2.319982,32768,3.8015,
487,2.341022,32768,3.8015,
488,2.308719,32768,3.8015,
489,2.321036,32768,3.8015,
490,2.321829,32768,3.8015,
491,2.328820,32768,3.8015,
492,2.320252,32768,3.8015,
493,2.320677,32768,3.8015,
494,2.322421,32768,3.8015,
495,2.318800,32768,3.8015,
496,2.325599,32768,3.8015,
497,2.321283,32768,3.8015,
498,2.327197,32768,3.8015,
499,2.315541,32768,3.8015,
500,2.321386,32768,3.8015,
501,2.323927,32768,3.8015,
502,2.316337,32768,3.8015,
503,2.320450,32768,3.8015,
504,2.320560,32768,3.8015,
505,2.318701,32768,3.8015,
506,2.321162,32768,3.8015,
507,2.318769,32768,3.8015,
508,2.329273,32768,3.8015,
509,2.327770,32768,3.8015,
510,2.309835,32768,3.8015,
511,2.334344,32768,3.8015,
512,2.313102,32768,3.8015,
513,2.318786,32768,3.8015,
514,2.318218,32768,3.8015,
515,2.320548,32768,3.8015,
516,2.320878,32768,3.8015,
517,2.320484,32768,3.8015,
518,2.323459,32768,3.8015,
519,2.324392,32768,3.8015,
520,2.318073,32768,3.8015,
521,2.320863,32768,3.8015,
522,2.322629,32768,3.8015,
523,2.329644,32768,3.8015,
524,2.318490,32768,3.8015,
525,2.318246,32768,3.8015,
526,2.319422,32768,3.8015,
527,2.318914,32768,3.8015,
528,2.322767,32768,3.8015,
529,2.316433,32768,3.8015,
530,2.317889,32768,3.8015,
531,2.327385,32768,3.8015,
532,2.322084,32768,3.8015,
533,2.320038,32768,3.8015,
534,2.319560,32768,3.8015,
535,2.319405,32768,3.8015,
536,2.324359,32768,3.8015,
537,2.313618,32768,3.8015,
538,2.318201,32768,3.8015,
539,2.320145,32768,3.8015,
540,2.318635,32768,3.8015,
541,2.320340,32768,3.8015,
542,2.318294,32768,3.8015,
543,2.325419,32768,3.8015,
544,2.314083,32768,3.8015,
545,2.319276,32768,3.8015,
546,2.318758,32768,3.8015,
547,2.321790,32768,3.8015,
548,2.339640,32768,3.8015,
549,2.298525,32768,3.8015,
550,2.341688,32768,3.8015,
